序号,代码,名称,最近上榜日,收盘价,涨跌幅,上榜次数,龙虎榜净买额,龙虎榜买入额,龙虎榜卖出额,龙虎榜总成交额,买方机构次数,卖方机构次数,机构买入净额,机构买入总额,机构卖出总额,近1个月涨跌幅,近3个月涨跌幅,近6个月涨跌幅,近1年涨跌幅
1,300766,每日互动,2025-02-24,51.4,-15.0132,17,-510259315.69,13059610365.67,13569869681.36,26629480047.03,3,3,-29448885.53,187960767.82,217409653.35,166.32124352,246.82860999,471.74638487,345.40727903
2,002261,拓维信息,2025-02-25,37.37,-9.9952,16,553122510.77,14869522320.27,14316399809.5,29185922129.77,8,9,-87904242.3,922886688.26,1010790930.56,112.81321185,70.71722248,246.01851852,159.69423211
3,688316,青云科技,2025-02-24,83.15,-15.1531,16,749953327.16,3025166673.32,2275213346.16,5300380019.48,1,2,-14572085.62,20919897.41,35491983.03,154.90496628,118.29876608,228.65612648,121.79247799
4,600225,退市卓朗,2025-02-26,0.28,12.0,15,-16135603.86,78562892.41,94698496.27,173261388.68,0,0,0.0,0.0,0.0,-77.41935484,-78.94736842,-80.41958042,-92.26519337
5,000818,航锦科技,2025-02-25,32.8,-9.989,14,34129715.2500012,18749471477.7,18715341762.45,37464813240.15,1,4,1347939.33000001,149553258.65,148205319.32,114.94102228,56.93779904,109.85284709,13.44865758
6,688158,优刻得,2025-02-14,38.37,14.3666,14,7874908556.01,26977356314.06,19102447758.05,46079804072.11,2,1,250119171.12,306111611.82,55992440.7,205.49363057,143.31008243,309.93589744,248.81818182
7,300846,首都在线,2025-02-26,31.26,13.7141,13,488334138.239999,22683647669.75,22195313531.51,44878961201.26,10,10,-36957987.38,318404604.2,355362591.58,139.90790484,132.41635688,244.65270121,154.14634146
8,002123,梦网科技,2025-02-24,17.24,-9.6436,13,58523958.7000001,16986135396.45,16927611437.75,33913746834.2,2,2,-33947487.61,36364855.49,70312343.1,58.31037649,59.9257885,200.87260035,80.52356021
9,002031,巨轮智能,2025-02-26,10.5,0.3824,12,424793379.72,6885096239.28,6460302859.56,13345399098.84,11,11,-92078379.36,377158108.4,469236487.76,53.95894428,137.02031603,360.52631579,180.0
10,000856,冀东装备,2025-02-21,15.75,-6.5836,12,-19634806.23,1005859713.97,1025494520.2,2031354234.17,2,2,-1573115.11,64377208.89,65950324.0,99.36708861,99.11504425,175.34965035,147.64150943
11,839493,并行科技,2025-02-19,275.14,17.9593,11,-78462430.63,1348280645.24,1426743075.87,2775023721.11,1,2,-13005337.11,13207255.74,26212592.85,327.56798757,287.08497468,616.69705653,627.1141649
12,300251,光线传媒,2025-02-17,29.66,-14.5983,11,-901432663.36,24231421279.09,25132853942.45,49364275221.54,6,14,-1191750805.72,511202533.38,1702953339.1,231.76733781,228.4606866,314.82517483,293.38167293
13,600126,杭钢股份,2025-02-26,13.38,10.0329,10,-31163771.0899999,8375093034.97,8406256806.06,16781349841.03,0,3,-1697632770.58,0.0,1697632770.58,171.95121951,228.74692875,291.22807018,178.99001963
14,603956,威派格,2025-02-26,10.92,-0.7273,10,-174831288.93,891243891.54,1066075180.47,1957319072.01,0,0,0.0,0.0,0.0,100.36697248,93.61702128,145.94594595,66.3497081
15,833533,骏创科技,2025-02-26,65.81,-2.0685,10,-77668468.39,719582821.74,797251290.13,1516834111.87,0,0,0.0,0.0,0.0,80.15329866,107.53705456,644.71937245,328.11831095
16,920002,万达轴承,2025-02-26,188.5,30.0,10,-44586896.35,302799767.16,347386663.51,650186430.67,0,0,0.0,0.0,0.0,154.35163945,161.62820644,318.07284824,811.53588223
17,002691,冀凯股份,2025-02-24,10.92,-9.9753,10,99378672.6,656752884.16,557374211.56,1214127095.72,2,2,-3058327.3,9484672.0,12542999.3,29.53736655,84.7715736,132.8358209,98.18511797
18,301396,宏景科技,2025-02-24,52.05,-16.0755,10,-268336513.12,1374955779.89,1643292293.01,3018248072.9,20,20,-43181404.24,499929923.04,543111327.28,78.19239986,81.04347826,158.18452381,126.42494035
19,605398,新炬网络,2025-02-18,39.56,-7.6348,10,63817441.67,3089554302.49,3025736860.82,6115291163.31,0,1,-26212177.68,0.0,26212177.68,98.69412356,95.06903353,185.63176895,233.74088997
20,600355,精伦电子,2025-02-26,4.58,10.0962,9,-22373001.44,331582973.32,353955974.76,685538948.08,0,0,0.0,0.0,0.0,63.57142857,0.88105727,51.15511551,14.78696742
21,603211,晋拓股份,2025-02-19,20.14,4.9505,9,-114373185.62,328974609.16,443347794.78,772322403.94,0,0,0.0,0.0,0.0,28.69009585,18.19248826,44.26934097,53.94469886
22,600678,四川金顶,2025-02-26,8.62,5.2503,8,1378967.76,575542840.84,574163873.08,1149706713.92,0,0,0.0,0.0,0.0,40.16260163,18.73278237,67.37864078,67.05426357
23,002929,润建股份,2025-02-25,64.99,-8.4003,8,1050355856.18,3711463044.03,2661107187.85,6372570231.88,26,23,440805553.37,1369136239.35,928330685.98,93.48020244,121.88460225,157.18242976,92.28091329
24,002112,三变科技,2025-02-24,18.55,3.1702,8,-212843172.6,1446627698.88,1659470871.48,3106098570.36,17,20,20824191.34,589672961.05,568848769.71,44.80874317,66.51705566,117.97884841,128.65860594
25,603110,东方材料,2025-02-18,23.4,4.8387,8,109723409.64,697468271.46,587744861.82,1285213133.28,0,0,0.0,0.0,0.0,70.30567686,59.18367347,160.86956522,60.05471956
26,600120,浙江东方,2025-02-14,7.82,-10.0115,8,169926988.57,18193181292.94,18023254304.37,36216435597.31,0,0,0.0,0.0,0.0,84.86997636,59.26680244,120.28169014,116.89535367
27,601177,杭齿前进,2025-02-25,17.5,-2.1253,7,235590866.67,4821619154.38,4586028287.71,9407647442.09,0,2,-84954006.0,0.0,84954006.0,90.83969466,106.36792453,150.35765379,117.11006172
28,832662,方盛股份,2025-02-25,30.1,2.7304,7,3462230.29000001,191273171.95,187810941.66,379084113.61,0,0,0.0,0.0,0.0,37.63145862,12.90322581,257.90725327,142.3469438
29,603300,海南华铁,2025-02-24,10.5,5.2104,7,-344476588.83,3526039349.07,3870515937.9,7396555286.97,0,5,-983947591.46,0.0,983947591.46,103.88349515,93.37016575,138.0952381,63.66696849
30,603918,金桥信息,2025-02-21,21.13,-4.9055,7,789697540.95,2419584756.28,1629887215.33,4049471971.61,11,6,896171114.77,1113396813.43,217225698.66,74.33993399,42.48145651,138.21871477,47.33966608
31,002881,美格智能,2025-02-18,54.23,-10.0066,7,-462039318.779999,5928451930.0,6390491248.78,12318943178.78,0,9,-340499856.87,0.0,340499856.87,75.72909916,114.85736926,168.598316,180.3303778
32,000681,视觉中国,2025-02-14,27.52,-9.9771,7,-371913752.94,3412028641.16,3783942394.1,7195971035.26,7,7,-29611810.5,387117444.54,416729255.04,36.23762376,84.08026756,150.62911534,132.64512608
33,600186,莲花控股,2025-02-13,7.17,-10.0376,7,-209772292.32,2452002011.61,2661774303.93,5113776315.54,0,0,0.0,0.0,0.0,59.68819599,50.31446541,119.93865031,77.91563275
34,688620,安凯微,2025-02-11,18.66,-11.1851,7,-363983473.8,623650187.1,987633660.9,1611283848.0,0,2,-87450210.12,0.0,87450210.12,102.82608696,89.82706002,160.25104603,147.04504048
35,600633,浙数文化,2025-02-26,15.34,-1.2234,6,-359993685.69,1260613437.67,1620607123.36,2881220561.03,2,10,-591101262.8,80709558.12,671810820.92,52.78884462,43.23062558,88.7253636,43.83471043
36,600986,浙文互联,2025-02-24,8.99,-10.01,6,-241603872.69,2042331187.81,2283935060.5,4326266248.31,0,2,-91096072.4,0.0,91096072.4,54.46735395,48.4120033,130.35959799,81.78980324
37,838924,广脉科技,2025-02-21,43.58,29.9732,6,22592245.61,327313103.6,304720857.99,632033961.59,0,0,0.0,0.0,0.0,185.7704918,117.57363954,446.11528822,499.26735888
38,002861,瀛通通讯,2025-02-17,14.98,-9.1019,6,-178019944.82,418398478.11,596418422.93,1014816901.04,11,11,-22131219.95,111345396.18,133476616.13,28.25342466,12.80120482,45.57823129,121.67961484
39,603636,南威软件,2025-02-17,16.88,-7.6081,6,-54802655.02,836844538.54,891647193.56,1728491732.1,0,0,0.0,0.0,0.0,60.60894386,44.15029889,118.65284974,86.07934327
40,872953,国子软件,2025-02-14,60.34,-3.456,6,-26344618.17,260074334.49,286418952.66,546493287.15,1,4,-38829356.49,1000597.56,39829954.05,113.97163121,35.44332211,406.20805369,349.50812305
41,002369,卓翼科技,2025-02-26,12.47,-0.4789,5,502366917.36,1679284264.87,1176917347.51,2856201612.38,9,9,63958470.5,373751719.35,309793248.85,101.453958,97.93650794,232.53333333,202.66990291
42,600589,大位科技,2025-02-26,6.34,10.0694,5,-165036666.16,378323168.84,543359835.0,921683003.84,0,0,0.0,0.0,0.0,76.60167131,36.05150215,166.38655462,83.23699422
43,000710,贝瑞基因,2025-02-25,14.33,5.2902,5,78228928.16,541186292.95,462957364.79,1004143657.74,13,13,37247295.66,199881766.97,162634471.31,76.91358025,55.93035909,110.73529412,80.02512563
44,002065,东华软件,2025-02-25,13.16,-8.7379,5,901807241.27,4897578578.48,3995771337.21,8893349915.69,0,1,-130767653.43,0.0,130767653.43,85.09142053,58.55421687,201.14416476,133.95982712
45,600289,*ST信通,2025-02-25,4.85,4.9784,5,-9375517.04000003,353283760.68,362659277.72,715943038.4,0,0,0.0,0.0,0.0,75.09025271,170.94972067,297.54098361,214.93506494
46,600590,泰豪科技,2025-02-25,8.98,-2.3913,5,216532163.95,841970910.32,625438746.37,1467409656.69,4,2,-2728211.06,170256462.72,172984673.78,87.86610879,73.35907336,172.12121212,75.390625
47,000158,常山北明,2025-02-24,27.47,10.012,5,674832116.76,4298338860.18,3623506743.42,7921845603.6,6,6,-193612775.68,275645948.6,469258724.28,49.29347826,5.69449788,297.5397974,227.02380952
48,600797,浙大网新,2025-02-24,11.67,9.9906,5,-78027856.79,1110042526.98,1188070383.77,2298112910.75,3,1,29351263.8,98410077.72,69058813.92,87.62057878,68.6416185,155.36105033,111.011269
49,605488,福莱新材,2025-02-24,56.25,-10.0,5,107997014.38,9170503764.11,9062506749.73,18233010513.84,4,2,61362698.71,88644286.76,27281588.05,65.44117647,278.95708654,379.15590942,385.53291093
50,603086,先达股份,2025-02-20,5.71,-2.8912,5,62347018.39,304458879.71,242111861.32,546570741.03,3,0,37133461.7,37133461.7,0.0,30.96330275,23.32613391,53.49462366,54.74254743
51,300718,长盛轴承,2025-02-19,98.77,19.9976,5,152158633.200001,61641634149.17,61489475515.97,123131109665.14,9,9,-116247878.44,490516438.92,606764317.36,148.22819804,473.57723577,686.64070053,645.78573247
52,600410,华胜天成,2025-02-19,10.88,0.9276,5,-156739585.73,1167451803.61,1324191389.34,2491643192.95,0,0,0.0,0.0,0.0,45.45454545,101.48148148,186.31578947,129.53586498
53,603716,塞力医疗,2025-02-19,10.72,-3.0741,5,18533150.7,334452474.31,315919323.61,650371797.92,3,0,52153433.0,52153433.0,0.0,53.36194564,26.11764706,52.92439372,76.31578947
54,002757,南兴股份,2025-02-18,23.01,9.9904,5,289239028.56,1108583196.88,819344168.32,1927927365.2,19,17,35896686.57,433111198.25,397214511.68,51.38157895,39.62378641,107.05459897,104.03406897
55,300344,立方数科,2025-02-18,10.75,19.9777,5,167603514.51,749797862.2,582194347.69,1331992209.89,12,12,-59446792.12,258862266.2,318309058.32,36.76844784,82.20338983,221.85628743,257.14285714
56,000785,居然智家,2025-02-17,5.01,-10.0539,5,-359514581.45,1141310655.93,1500825237.38,2642135893.31,6,8,-223098439.53,170212510.67,393310950.2,39.16666667,81.52173913,102.01612903,68.07218531
57,835305,云创数据,2025-02-14,45.13,29.9827,5,33711627.11,302129143.46,268417516.35,570546659.81,1,1,10706232.8,31999853.83,21293621.03,169.75493126,97.16033202,347.71825397,300.44365572
58,920108,宏海科技,2025-02-13,19.22,-8.2139,5,19102987.54,137250707.55,118147720.01,255398427.56,0,0,0.0,0.0,0.0,245.06283662,245.06283662,245.06283662,245.06283662
59,002036,联创电子,2025-02-12,13.16,-2.6627,5,-161264409.68,1730395747.43,1891660157.11,3622055904.54,6,6,149175150.12,368261190.08,219086039.96,51.26436782,15.74318382,103.71517028,96.12518629
60,002530,金财互联,2025-02-12,13.09,10.0,5,-111255918.45,1070033989.09,1181289907.54,2251323896.63,1,1,-5193485.32,30721207.68,35914693.0,43.68825467,57.71084337,95.6651719,101.38461538
61,002354,天娱数科,2025-02-11,8.16,1.3665,5,21678735.92,1849490994.9,1827812258.98,3677303253.88,5,5,20323814.0,171584866.0,151261052.0,39.96569468,110.30927835,201.10701107,115.30343008
62,839946,华阳变速,2025-02-11,10.26,-8.6376,5,-55523.2299999949,157776217.81,157831741.04,315607958.85,0,0,0.0,0.0,0.0,58.08936826,2.08955224,103.97614314,140.28103044
63,870976,视声智能,2025-02-11,29.33,7.7913,5,-30814407.06,98910132.34,129724539.4,228634671.74,0,0,0.0,0.0,0.0,54.36842105,44.15727863,235.27982451,246.58299046
64,002730,电光科技,2025-02-07,22.08,2.9851,5,-99806282.53,658998142.03,758804424.56,1417802566.59,6,6,46329241.91,180830396.31,134501154.4,46.90618762,181.27388535,242.85714286,288.96223017
65,001306,夏厦精密,2025-02-26,93.98,8.1473,4,77466957.98,458258235.12,380791277.14,839049512.26,14,14,22188196.46,267101581.17,244913384.71,36.28190255,56.27148245,107.19372013,61.36709036
66,002052,*ST同洲,2025-02-26,4.29,-5.0885,4,-40848414.75,110828686.98,151677101.73,262505788.71,5,5,2322000.14,26800704.98,24478704.84,-29.55665025,-10.81081081,130.64516129,111.33004926
67,002599,盛通股份,2025-02-26,13.62,3.8902,4,-70308342.06,728261672.59,798570014.65,1526831687.24,13,13,84433072.85,385040013.03,300606940.18,67.73399015,86.06557377,190.40511727,150.33827234
68,002896,中大力德,2025-02-26,105.7,10.001,4,-93492473.9500001,1499643956.77,1593136430.72,3092780387.49,9,10,7943202.68000001,504734542.76,496791340.08,94.98247556,226.5369169,338.58921162,245.32704859
69,300245,天玑科技,2025-02-26,25.14,20.0,4,171768276.54,1303979335.11,1132211058.57,2436190393.68,16,16,113975761.69,730673300.33,616697538.64,84.85294118,108.45771144,326.82512733,282.64840183
70,603388,ST元成,2025-02-26,3.17,-5.0898,4,-25183582.4,60001486.4,85185068.8,145186555.2,0,0,0.0,0.0,0.0,32.63598326,14.85507246,77.09497207,-45.34482759
71,603990,麦迪科技,2025-02-26,16.27,4.8325,4,65300784.47,363580400.68,298279616.21,661860016.89,0,0,0.0,0.0,0.0,37.76460627,43.98230088,120.75983718,40.62229905
72,000096,广聚能源,2025-02-25,18.43,10.0299,4,-26025588.72,427856165.82,453881754.54,881737920.36,3,4,-11273787.09,37387903.91,48661691.0,62.66548985,48.74899112,100.10857763,79.33872815
73,000573,粤宏远A,2025-02-25,4.88,9.9099,4,-107674947.11,449712524.5,557387471.61,1007099996.11,10,10,35875630.82,205636042.82,169760412.0,-8.44277674,37.85310734,140.39408867,87.47809888
74,603004,鼎龙科技,2025-02-25,25.35,5.625,4,90509462.55,405543330.32,315033867.77,720577198.09,3,1,79011722.94,98418122.94,19406400.0,19.85815603,-16.61184211,65.68627451,17.70738836
75,603082,北自科技,2025-02-25,46.79,2.903,4,-47846219.03,232081822.04,279928041.07,512009863.11,1,0,7154132.0,7154132.0,0.0,17.85894207,40.08982036,69.40622737,22.26982887
76,000967,盈峰环境,2025-02-24,7.08,2.907,4,-407201674.19,669803591.66,1077005265.85,1746808857.51,3,0,93967450.4,93967450.4,0.0,49.36708861,44.19551935,71.84466019,57.4804154
77,002272,川润股份,2025-02-24,11.8,-2.237,4,-196372925.18,604521113.94,800894039.12,1405415153.06,12,12,-106843498.72,218770282.54,325613781.26,43.90243902,-0.25359256,158.20568928,152.96208127
78,301585,蓝宇股份,2025-02-24,54.2,8.0112,4,-10379563.62,236459181.94,246838745.56,483297927.5,17,14,-9347311.38,184795123.44,194142434.82,31.39393939,126.30480167,126.30480167,126.30480167
79,300276,三丰智能,2025-02-21,16.27,11.5147,4,732727782.51,2673645240.11,1940917457.6,4614562697.71,7,7,339677010.97,757193457.41,417516446.44,50.92764378,160.32,357.02247191,329.28759894
80,831175,派诺科技,2025-02-21,25.5,7.6858,4,-118858895.9,186894499.63,305753395.53,492647895.16,0,0,0.0,0.0,0.0,51.96662694,19.94355597,149.26686217,73.21073601
81,600193,创兴资源,2025-02-20,4.06,10.0271,4,24674634.0,96198487.0,71523853.0,167722340.0,0,0,0.0,0.0,0.0,30.96774194,18.71345029,21.55688623,33.1147541
82,600421,华嵘控股,2025-02-20,7.77,-9.1228,4,-10515636.52,63372559.0,73888195.52,137260754.52,0,0,0.0,0.0,0.0,22.36220472,-40.0925212,16.66666667,37.03703704
83,301459,丰茂股份,2025-02-19,70.66,14.0045,4,23637666.24,308947568.33,285309902.09,594257470.42,18,12,39541022.02,214546997.67,175005975.65,61.69336384,76.65,102.2323984,118.25766052
84,688393,安必平,2025-02-19,38.24,11.1951,4,-145468845.35,1701690705.28,1847159550.63,3548850255.91,0,0,0.0,0.0,0.0,118.26484018,100.84033613,150.42567125,149.26060856
85,002016,世荣兆业,2025-02-18,6.25,-6.994,4,-83512380.0,293833063.65,377345443.65,671178507.3,0,0,0.0,0.0,0.0,11.40819964,-27.82909931,0.80645161,43.31765888
86,002398,垒知集团,2025-02-18,6.25,10.0352,4,-90786387.76,346410408.58,437196796.34,783607204.92,4,4,-11840058.14,39176145.07,51016203.21,46.02803738,47.05882353,73.61111111,81.91268739
87,002717,岭南股份,2025-02-18,4.35,2.5943,4,-35377738.91,1056718181.55,1092095920.46,2148814102.01,11,11,-32795619.55,592844801.35,625640420.9,26.45348837,36.36363636,367.74193548,116.41791045
88,603881,数据港,2025-02-18,33.76,-9.9973,4,251678013.65,1938854117.76,1687176104.11,3626030221.87,1,5,-341813720.87,52024956.23,393838677.1,79.67003725,100.71343639,173.26535349,167.14665094
89,603803,瑞斯康达,2025-02-17,13.22,-10.0068,4,-91801779.79,575861668.0,667663447.79,1243525115.79,0,0,0.0,0.0,0.0,37.70833333,76.26666667,125.59726962,183.08351178
90,873167,新赣江,2025-02-17,36.5,29.9858,4,5981240.85,125203617.88,119222377.03,244425994.91,0,1,-5048457.18,0.0,5048457.18,90.00520562,124.28269501,214.37916224,222.77726245
91,000034,神州数码,2025-02-14,52.94,9.9938,4,817311936.2,2129637500.97,1312325564.77,3441963065.74,5,8,-34801894.96,318017372.52,352819267.48,72.44299674,39.60970464,136.9740376,116.47011936
92,300249,依米康,2025-02-14,18.75,3.022,4,146512995.37,807895887.63,661382892.26,1469278779.89,11,11,80767758.57,477674458.24,396906699.67,41.18975904,95.51616267,199.52076677,272.02380952
93,688244,永信至诚,2025-02-14,56.95,17.2293,4,103000810.57,2327170004.13,2224169193.56,4551339197.69,0,1,-25102310.52,0.0,25102310.52,135.13625103,77.58029311,144.84092863,137.44645221
94,300170,汉得信息,2025-02-12,25.22,19.981,4,-507896833.25,2731381751.85,3239278585.1,5970660336.95,9,9,-62784630.23,564680744.18,627465374.41,123.18584071,148.71794872,329.5838479,310.03945988
95,301596,瑞迪智驱,2025-02-11,153.68,-3.352,4,97899064.11,576797554.0,478898489.89,1055696043.89,6,3,62840935.0,104158186.0,41317251.0,52.29412348,31.91416309,116.17667745,492.90123457
96,002122,汇洲智能,2025-02-10,4.92,-6.9943,4,26396469.8299999,1100988991.37,1074592521.54,2175581512.91,4,4,-9943389.26000001,146249369.64,156192758.9,31.2,57.1884984,142.36453202,52.79503106
97,300790,宇瞳光学,2025-02-10,31.09,7.5406,4,-210812427.95,750488220.98,961300648.93,1711788869.91,1,4,-110716757.47,44153055.0,154869812.47,56.38832998,78.16618911,142.890625,216.89058735
98,301299,卓创资讯,2025-02-06,87.01,1.8256,4,-119177870.02,339992914.85,459170784.87,799163699.72,8,8,42548929.28,112792750.28,70243821.0,41.91813395,56.39647136,117.02109889,179.40003098
99,603042,华脉科技,2025-02-06,13.37,-0.816,4,-103453773.71,254287856.86,357741630.57,612029487.43,0,0,0.0,0.0,0.0,9.14285714,5.52486188,48.39067703,42.38551651
100,000816,智慧农业,2025-02-26,4.31,-6.1002,3,136047911.12,433844463.88,297796552.76,731641016.64,6,6,51575054.71,164139065.7,112564010.99,59.62962963,63.25757576,147.70114943,73.09236948
101,002910,庄园牧场,2025-02-26,11.95,10.0368,3,13765090.14,170558751.0,156793660.86,327352411.86,4,3,3002359.0,25979110.0,22976751.0,65.05524862,41.75563464,107.46527778,55.19480519
102,003021,兆威机电,2025-02-26,157.94,10.0014,3,607234080.33,1483657665.09,876423584.76,2360081249.85,9,9,247054843.0,477641122.62,230586279.62,56.57777337,111.06508085,303.11383359,252.85839639
103,300918,南山智尚,2025-02-26,21.0,3.7037,3,20462470.67,527729985.65,507267514.98,1034997500.63,8,8,25548749.11,330950520.76,305401771.65,101.53550864,85.18518519,176.6798419,119.83256235
104,301013,利和兴,2025-02-26,18.76,11.6667,3,254866631.9,701505072.86,446638440.96,1148143513.82,9,8,35942921.42,307780099.24,271837177.82,59.93179881,39.8956003,79.3499044,78.66666667
105,600203,福日电子,2025-02-26,13.0,6.82,3,60733491.45,571636708.93,510903217.48,1082539926.41,0,1,-9060767.0,0.0,9060767.0,52.40328253,15.04424779,124.91349481,152.42718447
106,603667,五洲新春,2025-02-26,53.2,10.0083,3,-437788030.59,1455671128.93,1893459159.52,3349130288.45,3,0,259700697.5,259700697.5,0.0,10.16773659,190.3930131,310.81081081,222.76935161
107,603800,洪田股份,2025-02-26,28.25,-9.5131,3,-90963977.18,276295138.8,367259115.98,643554254.78,4,3,-63865131.28,91756424.0,155621555.28,14.32618373,26.00356824,67.35781991,28.06259039
108,835207,众诚科技,2025-02-26,37.0,21.3115,3,9743724.8,158519485.55,148775760.75,307295246.3,0,0,0.0,0.0,0.0,107.86516854,51.70151702,371.93877551,257.40778703
